operation_id,symbol,sell_date,buy_date,quantity,buy_price,sell_price,cost_basis,sell_value,gain_loss,holding_period_days
ETHUSDT_2026-02-14T17:45:11.097540_2094260470464,ETHUSDT,2026-02-14T17:45:11.097540,2026-02-12T23:06:28.100163,0.011487520264364184,1948.65384,2082.01847,22.39,23.92,1.53,1
ETHUSDT_2026-02-14T17:45:11.097540_2094260470464,ETHUSDT,2026-02-14T17:45:11.097540,2026-02-13T19:09:14.252677,0.019076849346509894,2056.9579649999996,2082.01847,39.24,39.72,0.48,0
BTCUSDT_2026-02-14T19:18:17.744418_2094252047360,BTCUSDT,2026-02-14T19:18:17.744418,2026-02-13T19:39:26.943235,0.000205468148158299,69098.04175499998,69674.755195,14.2,14.32,0.12,0
BTCUSDT_2026-02-14T19:18:17.744418_2094252047360,BTCUSDT,2026-02-14T19:18:17.744418,2026-02-13T19:40:15.418253,0.0005401995370369546,69046.85617500001,69674.755195,37.3,37.64,0.34,0
BTCUSDT_2026-02-14T19:18:17.744418_2094252047360,BTCUSDT,2026-02-14T19:18:17.744418,2026-02-13T19:41:21.572180,0.0001654868194611391,69074.51999999999,69674.755195,11.43,11.53,0.1,0
ETHUSDT_2026-02-14T19:18:17.751429_2094260529280,ETHUSDT,2026-02-14T19:18:17.751429,2026-02-13T19:09:14.252677,0.030539175499219126,2056.9579649999996,2080.789085,62.82,63.55,0.73,1
BTCUSDT_2026-02-14T19:23:18.359682_2094260531008,BTCUSDT,2026-02-14T19:23:18.359682,2026-02-13T19:41:21.572180,0.00010409965374521066,69074.51999999999,69737.02404500001,7.19,7.26,0.07,0
BTCUSDT_2026-02-14T19:23:18.359682_2094260531008,BTCUSDT,2026-02-14T19:23:18.359682,2026-02-13T19:42:12.477655,0.00013480134286091944,68966.72613,69737.02404500001,9.3,9.4,0.1,0
BTCUSDT_2026-02-14T19:23:18.359682_2094260531008,BTCUSDT,2026-02-14T19:23:18.359682,2026-02-13T19:44:57.845827,0.0006724619010506909,68989.987755,69737.02404500001,46.39,46.9,0.5,0
ETHUSDT_2026-02-14T19:23:18.366846_2094260333824,ETHUSDT,2026-02-14T19:23:18.366846,2026-02-13T19:09:14.252677,0.02328891963195262,2056.9579649999996,2082.7581000000005,47.9,48.51,0.6,1
ETHUSDT_2026-02-14T19:23:18.366846_2094260333824,ETHUSDT,2026-02-14T19:23:18.366846,2026-02-13T19:33:05.306738,0.007207433929014365,2056.38768,2082.7581000000005,14.82,15.01,0.19,0
BTCUSDT_2026-02-14T19:35:23.749007_2094259839616,BTCUSDT,2026-02-14T19:35:23.749007,2026-02-13T19:44:57.845827,0.0004065529903114159,68989.987755,69787.089,28.05,28.37,0.32,0
BTCUSDT_2026-02-14T19:35:23.749007_2094259839616,BTCUSDT,2026-02-14T19:35:23.749007,2026-02-13T20:05:37.672536,0.000183123052327082,68979.91272,69787.089,12.63,12.78,0.15,0
ETHUSDT_2026-02-14T19:35:23.756992_2094260259968,ETHUSDT,2026-02-14T19:35:23.756992,2026-02-13T19:33:05.306738,0.019728312965069918,2056.38768,2084.407275,40.57,41.12,0.55,1
BTCUSDT_2026-02-14T19:40:24.355238_2094260272704,BTCUSDT,2026-02-14T19:40:24.355238,2026-02-13T20:05:37.672536,0.0003556535433133287,68979.91272,69807.29889,24.53,24.83,0.29,0
BTCUSDT_2026-02-14T19:40:24.355238_2094260272704,BTCUSDT,2026-02-14T19:40:24.355238,2026-02-13T20:06:28.482755,0.0006161839975707756,68993.93973,69807.29889,42.51,43.01,0.5,0
ETHUSDT_2026-02-14T19:40:24.363217_2094259683648,ETHUSDT,2026-02-14T19:40:24.363217,2026-02-13T19:33:05.306738,0.03252430543599527,2056.38768,2085.09693,66.88,67.82,0.93,1
BTCUSDT_2026-02-14T19:45:25.117656_2094260228352,BTCUSDT,2026-02-14T19:45:25.117656,2026-02-13T20:06:28.482755,0.00046032661206793794,68993.93973,69794.28540000001,31.76,32.13,0.37,0
BTCUSDT_2026-02-14T19:45:25.117656_2094260228352,BTCUSDT,2026-02-14T19:45:25.117656,2026-02-13T20:10:02.328447,0.0005103904488041239,68975.73062999999,69794.28540000001,35.2,35.62,0.42,0
ETHUSDT_2026-02-14T19:45:25.126662_2094260715264,ETHUSDT,2026-02-14T19:45:25.126662,2026-02-13T19:33:05.306738,0.013440368399947313,2056.38768,2085.43676,27.64,28.03,0.39,1
ETHUSDT_2026-02-14T19:45:25.126662_2094260715264,ETHUSDT,2026-02-14T19:45:25.126662,2026-02-13T22:23:47.072664,0.019067265548473794,2051.7853800000003,2085.43676,39.12,39.76,0.64,0
BTCUSDT_2026-02-14T19:50:25.947420_2094260474432,BTCUSDT,2026-02-14T19:50:25.947420,2026-02-13T20:10:02.328447,2.719908627018359e-05,68975.73062999999,69851.23690999999,1.88,1.9,0.02,0
BTCUSDT_2026-02-14T19:50:25.947420_2094260474432,BTCUSDT,2026-02-14T19:50:25.947420,2026-02-13T20:10:53.191503,0.0009426257079813783,68978.0718,69851.23690999999,65.02,65.84,0.82,0
ETHUSDT_2026-02-14T19:50:25.957394_2094260532672,ETHUSDT,2026-02-14T19:50:25.957394,2026-02-13T22:23:47.072664,0.03248501200556495,2051.7853800000003,2088.43526,66.65,67.84,1.19,0
BTCUSDT_2026-02-14T19:55:26.607817_2094260261696,BTCUSDT,2026-02-14T19:55:26.607817,2026-02-13T20:10:53.191503,0.00013290421505704757,68978.0718,69813.11598,9.17,9.28,0.11,0
BTCUSDT_2026-02-14T19:55:26.607817_2094260261696,BTCUSDT,2026-02-14T19:55:26.607817,2026-02-13T20:11:41.631840,0.0005371730902064588,68950.458,69813.11598,37.04,37.5,0.46,0
BTCUSDT_2026-02-14T19:55:26.607817_2094260261696,BTCUSDT,2026-02-14T19:55:26.607817,2026-02-13T20:12:47.869925,0.00026831913891511253,68915.61058499999,69813.11598,18.49,18.73,0.24,0
BTCUSDT_2026-02-14T19:55:26.607817_2094260261696,BTCUSDT,2026-02-14T19:55:26.607817,2026-02-13T20:16:39.561702,3.132760531982296e-05,68854.399995,69813.11598,2.16,2.19,0.03,0
ETHUSDT_2026-02-14T19:55:26.618788_2094260715072,ETHUSDT,2026-02-14T19:55:26.618788,2026-02-13T22:23:47.072664,0.02152550276764869,2051.7853800000003,2087.6856350000003,44.17,44.94,0.77,0
ETHUSDT_2026-02-14T19:55:26.618788_2094260715072,ETHUSDT,2026-02-14T19:55:26.618788,2026-02-14T13:24:18.328226,0.01090141862023744,2071.35516,2087.6856350000003,22.58,22.76,0.18,0
BTCUSDT_2026-02-14T20:00:27.561621_2094260971264,BTCUSDT,2026-02-14T20:00:27.561621,2026-02-13T20:16:39.561702,0.00010274974470932244,68854.399995,69819.542765,7.07,7.17,0.1,0
BTCUSDT_2026-02-14T20:00:27.561621_2094260971264,BTCUSDT,2026-02-14T20:00:27.561621,2026-02-13T20:17:30.428246,0.0008669759389828805,68797.50155999999,69819.542765,59.65,60.53,0.89,0
ETHUSDT_2026-02-14T20:00:27.572214_2094260520640,ETHUSDT,2026-02-14T20:00:27.572214,2026-02-14T13:24:18.328226,0.032382867945847965,2071.35516,2087.07594,67.08,67.59,0.51,0
BTCUSDT_2026-02-14T20:55:21.967910_2094260259456,BTCUSDT,2026-02-14T20:55:21.967910,2026-02-13T20:17:30.428246,0.00020857094807965964,68797.50155999999,69960.0025,14.35,14.59,0.24,1
BTCUSDT_2026-02-14T20:55:21.967910_2094260259456,BTCUSDT,2026-02-14T20:55:21.967910,2026-02-13T20:18:18.807784,0.0003802706560934844,68780.91326999999,69960.0025,26.16,26.6,0.45,1
ETHUSDT_2026-02-14T20:55:21.980877_2094260258880,ETHUSDT,2026-02-14T20:55:21.980877,2026-02-14T13:24:18.328226,0.019579379103367784,2071.35516,2088.09543,40.56,40.88,0.33,0
BTCUSDT_2026-02-14T21:00:52.796805_2094260226560,BTCUSDT,2026-02-14T21:00:52.796805,2026-02-13T20:18:18.807784,0.00015682536170055306,68780.91326999999,70075.9445,10.79,10.99,0.2,1
BTCUSDT_2026-02-14T21:00:52.796805_2094260226560,BTCUSDT,2026-02-14T21:00:52.796805,2026-02-13T20:19:09.666830,0.00026803268765198307,68809.74768,70075.9445,18.44,18.78,0.34,1
BTCUSDT_2026-02-14T21:00:52.796805_2094260226560,BTCUSDT,2026-02-14T21:00:52.796805,2026-02-13T20:19:58.077317,0.00013372070045003818,68858.40199500001,70075.9445,9.21,9.37,0.16,1
BTCUSDT_2026-02-14T21:00:52.796805_2094260226560,BTCUSDT,2026-02-14T21:00:52.796805,2026-02-13T20:23:01.421882,0.00040931121674810556,68845.10535,70075.9445,28.18,28.68,0.5,1
ETHUSDT_2026-02-14T21:00:52.807803_2094260226688,ETHUSDT,2026-02-14T21:00:52.807803,2026-02-14T13:24:18.328226,0.009588902049546762,2071.35516,2089.7046250000003,19.86,20.04,0.18,0
ETHUSDT_2026-02-14T21:00:52.807803_2094260226688,ETHUSDT,2026-02-14T21:00:52.807803,2026-02-14T14:40:56.845872,0.022757312401689298,2077.7483549999997,2089.7046250000003,47.28,47.56,0.27,0
BTCUSDT_2026-02-14T21:05:53.421797_2094260713472,BTCUSDT,2026-02-14T21:05:53.421797,2026-02-13T20:23:01.421882,0.0006645628158828313,68845.10535,70137.303805,45.75,46.61,0.86,1
BTCUSDT_2026-02-14T21:05:53.421797_2094260713472,BTCUSDT,2026-02-14T21:05:53.421797,2026-02-13T20:51:51.124383,0.00030005040089534703,68857.72165499999,70137.303805,20.66,21.04,0.38,1
ETHUSDT_2026-02-14T21:05:53.433794_2094261646912,ETHUSDT,2026-02-14T21:05:53.433794,2026-02-14T14:40:56.845872,0.032394017161790786,2077.7483549999997,2093.13291,67.31,67.8,0.5,0
BTCUSDT_2026-02-14T23:26:29.531445_3176645037632,BTCUSDT,2026-02-14T23:26:29.531445,2026-02-13T20:51:51.124383,0.0009116989951972544,68857.72165499999,69697.024055,62.78,63.54,0.77,1
ETHUSDT_2026-02-14T23:26:29.550394_3176645037824,ETHUSDT,2026-02-14T23:26:29.550394,2026-02-14T14:40:56.845872,0.017078302883996935,2077.7483549999997,2084.267345,35.48,35.6,0.11,0
ETHUSDT_2026-02-14T23:26:29.550394_3176645037824,ETHUSDT,2026-02-14T23:26:29.550394,2026-02-14T14:42:10.831555,0.013563456146866795,2076.327645,2084.267345,28.16,28.27,0.11,0
BTCUSDT_2026-02-14T23:31:29.766394_3176637835008,BTCUSDT,2026-02-14T23:31:29.766394,2026-02-13T20:51:51.124383,0.0002412466891000461,68857.72165499999,69826.05950500001,16.61,16.85,0.23,1
BTCUSDT_2026-02-14T23:31:29.766394_3176637835008,BTCUSDT,2026-02-14T23:31:29.766394,2026-02-13T22:23:46.907934,0.0008071300912912018,68863.624605,69826.05950500001,55.58,56.36,0.78,1
ETHUSDT_2026-02-14T23:31:29.775370_3176645087744,ETHUSDT,2026-02-14T23:31:29.775370,2026-02-14T14:42:10.831555,0.03508120160850975,2076.327645,2089.31482,72.84,73.3,0.46,0
BTCUSDT_2026-02-14T23:36:30.631472_3176645161728,BTCUSDT,2026-02-14T23:36:30.631472,2026-02-13T22:23:46.907934,0.0006457414439189217,68863.624605,69777.31389,44.47,45.06,0.59,1
BTCUSDT_2026-02-14T23:36:30.631472_3176645161728,BTCUSDT,2026-02-14T23:36:30.631472,2026-02-13T22:23:46.976854,0.00040405674789211995,68863.624605,69777.31389,27.82,28.19,0.37,1
ETHUSDT_2026-02-14T23:36:30.645432_3176636992832,ETHUSDT,2026-02-14T23:36:30.645432,2026-02-14T14:42:10.831555,0.02363439722007267,2076.327645,2085.51672,49.07,49.29,0.22,0
ETHUSDT_2026-02-14T23:36:30.645432_3176636992832,ETHUSDT,2026-02-14T23:36:30.645432,2026-02-14T14:44:57.133547,0.011350728687007962,2076.0375,2085.51672,23.56,23.67,0.11,0
BTCUSDT_2026-02-14T23:55:10.174182_3176639305536,BTCUSDT,2026-02-14T23:55:10.174182,2026-02-13T22:23:46.976854,0.0009114621535829439,68863.624605,69759.96257,62.77,63.58,0.82,1
ETHUSDT_2026-02-14T23:55:10.191137_3176645468544,ETHUSDT,2026-02-14T23:55:10.191137,2026-02-14T14:44:57.133547,0.030493618701406086,2076.0375,2085.67664,63.31,63.6,0.29,0
BTCUSDT_2026-02-15T00:00:10.630123_3176645177344,BTCUSDT,2026-02-15T00:00:10.630123,2026-02-13T22:23:46.976854,0.0010468750616094695,68863.624605,69758.353375,72.09,73.03,0.94,1
ETHUSDT_2026-02-15T00:00:10.640096_3176645920960,ETHUSDT,2026-02-15T00:00:10.640096,2026-02-14T14:44:57.133547,0.030444809238091973,2076.0375,2085.0069750000002,63.2,63.48,0.27,0
ETHUSDT_2026-02-15T00:00:10.640096_3176645920960,ETHUSDT,2026-02-15T00:00:10.640096,2026-02-14T17:20:16.386059,0.004525451506569654,2085.712335,2085.0069750000002,9.44,9.44,-0.0,0
BTCUSDT_2026-02-15T00:05:11.501825_3176645407232,BTCUSDT,2026-02-15T00:05:11.501825,2026-02-13T22:23:46.976854,0.0005422590904664223,68863.624605,69785.47980500001,37.34,37.84,0.5,1
BTCUSDT_2026-02-15T00:05:11.501825_3176645407232,BTCUSDT,2026-02-15T00:05:11.501825,2026-02-13T22:52:32.109882,0.0005036423853847791,68966.455995,69785.47980500001,34.73,35.15,0.41,1
ETHUSDT_2026-02-15T00:05:11.525761_3176645293760,ETHUSDT,2026-02-15T00:05:11.525761,2026-02-14T17:20:16.386059,0.034955369609498216,2085.712335,2084.5871850000003,72.91,72.87,-0.04,0
BTCUSDT_2026-02-15T01:42:31.675598_2538348915072,BTCUSDT,2026-02-15T01:42:31.675598,2026-02-13T22:52:32.109882,0.0009470628677204916,68966.455995,69632.336415,65.32,65.95,0.63,1
BTCUSDT_2026-02-15T01:42:31.675598_2538348915072,BTCUSDT,2026-02-15T01:42:31.675598,2026-02-14T13:24:18.321925,0.0014939371322795084,69384.675,69632.336415,103.66,104.03,0.37,0
ETHUSDT_2026-02-15T01:42:31.683204_2538349120256,ETHUSDT,2026-02-15T01:42:31.683204,2026-02-14T17:20:16.386059,0.03247301330376837,2085.712335,2062.90803,67.73,66.99,-0.74,0
ETHUSDT_2026-02-15T01:42:31.683204_2538349120256,ETHUSDT,2026-02-15T01:42:31.683204,2026-02-14T17:35:09.788973,0.029326986696231634,2084.9119349999996,2062.90803,61.14,60.5,-0.65,0
BTCUSDT_2026-02-15T01:43:22.502307_2538349207744,BTCUSDT,2026-02-15T01:43:22.502307,2026-02-14T13:24:18.321925,0.000366,69384.675,69569.73773,25.39,25.46,0.07,0
ETHUSDT_2026-02-15T01:43:22.514319_2538349062784,ETHUSDT,2026-02-15T01:43:22.514319,2026-02-14T17:35:09.788973,0.0011580246648417551,2084.9119349999996,2060.8290700000002,2.41,2.39,-0.03,0
ETHUSDT_2026-02-15T01:43:22.514319_2538349062784,ETHUSDT,2026-02-15T01:43:22.514319,2026-02-14T17:36:00.593121,0.008111975335158245,2082.690825,2060.8290700000002,16.89,16.72,-0.18,0
BTCUSDT_2026-02-15T02:01:49.525314_2538349121088,BTCUSDT,2026-02-15T02:01:49.525314,2026-02-14T13:24:18.321925,0.0010239850018228707,69384.675,69652.93611000001,71.05,71.32,0.27,0
BTCUSDT_2026-02-15T02:01:49.525314_2538349121088,BTCUSDT,2026-02-15T02:01:49.525314,2026-02-14T14:40:56.838855,0.0005510149981771293,69686.0256,69652.93611000001,38.4,38.38,-0.02,0
ETHUSDT_2026-02-15T02:01:49.538343_2538349124352,ETHUSDT,2026-02-15T02:01:49.538343,2026-02-14T17:36:00.593121,0.02241243688580229,2082.690825,2064.70713,46.68,46.28,-0.4,0
ETHUSDT_2026-02-15T02:01:49.538343_2538349124352,ETHUSDT,2026-02-15T02:01:49.538343,2026-02-14T17:36:48.996561,0.004545757323877904,2079.9294449999998,2064.70713,9.45,9.39,-0.07,0
ETHUSDT_2026-02-15T02:01:49.538343_2538349124352,ETHUSDT,2026-02-15T02:01:49.538343,2026-02-14T17:40:40.678252,0.012921805790319804,2083.231095,2064.70713,26.92,26.68,-0.24,0
BTCUSDT_2026-02-15T02:02:28.344295_2538349352960,BTCUSDT,2026-02-15T02:02:28.344295,2026-02-14T14:40:56.838855,0.000708,69686.0256,69625.65975500002,49.34,49.29,-0.04,0
ETHUSDT_2026-02-15T02:02:28.352273_2538348932544,ETHUSDT,2026-02-15T02:02:28.352273,2026-02-14T17:40:40.678252,0.017571447694512698,2083.231095,2064.9170249999997,36.61,36.28,-0.32,0
ETHUSDT_2026-02-15T02:02:28.352273_2538348932544,ETHUSDT,2026-02-15T02:02:28.352273,2026-02-14T19:18:17.707450,0.0003685523054873033,2082.870915,2064.9170249999997,0.77,0.76,-0.01,0
BTCUSDT_2026-02-15T02:03:04.451356_2538349349184,BTCUSDT,2026-02-15T02:03:04.451356,2026-02-14T14:40:56.838855,0.000319,69686.0256,69599.48285,22.23,22.2,-0.03,0
ETHUSDT_2026-02-15T02:03:04.459327_2538348634112,ETHUSDT,2026-02-15T02:03:04.459327,2026-02-14T19:18:17.707450,0.00807,2082.870915,2062.9280200000003,16.81,16.65,-0.16,0
BTCUSDT_2026-02-15T02:03:40.522386_2538348824000,BTCUSDT,2026-02-15T02:03:40.522386,2026-02-14T14:40:56.838855,0.000143,69686.0256,69591.196995,9.97,9.95,-0.01,0
ETHUSDT_2026-02-15T02:03:40.530393_2538348928384,ETHUSDT,2026-02-15T02:03:40.530393,2026-02-14T19:18:17.707450,0.00364,2082.870915,2063.4977350000004,7.58,7.51,-0.07,0
BTCUSDT_2026-02-15T02:07:28.998918_2538348976896,BTCUSDT,2026-02-15T02:07:28.998918,2026-02-14T14:40:56.838855,0.0001,69686.0256,69709.128,6.97,6.97,0.0,0
ETHUSDT_2026-02-15T02:07:29.007064_2538348935872,ETHUSDT,2026-02-15T02:07:29.007064,2026-02-14T19:18:17.707450,0.00253,2082.870915,2069.48474,5.27,5.24,-0.03,0
BTCUSDT_2026-02-15T02:43:11.126141_2538348976320,BTCUSDT,2026-02-15T02:43:11.126141,2026-02-14T14:40:56.838855,0.0010504358885269043,69686.0256,69477.06409000001,73.2,72.98,-0.22,0
BTCUSDT_2026-02-15T02:43:11.126141_2538348976320,BTCUSDT,2026-02-15T02:43:11.126141,2026-02-14T14:42:10.825571,0.0005245641114730957,69672.19869,69477.06409000001,36.55,36.45,-0.1,0
ETHUSDT_2026-02-15T02:43:11.135694_2538348970368,ETHUSDT,2026-02-15T02:43:11.135694,2026-02-14T19:18:17.707450,0.015873914078406156,2082.870915,2060.719125,33.06,32.71,-0.35,0
ETHUSDT_2026-02-15T02:43:11.135694_2538348970368,ETHUSDT,2026-02-15T02:43:11.135694,2026-02-14T19:19:08.633897,0.023966085921593844,2083.3011300000003,2060.719125,49.93,49.39,-0.54,0
BTCUSDT_2026-02-15T02:43:49.976205_2538349125120,BTCUSDT,2026-02-15T02:43:49.976205,2026-02-14T14:42:10.825571,0.000709,69672.19869,69493.91566,49.4,49.27,-0.13,0
ETHUSDT_2026-02-15T02:43:49.985668_2538348972352,ETHUSDT,2026-02-15T02:43:49.985668,2026-02-14T19:19:08.633897,0.00646803031553049,2083.3011300000003,2061.358805,13.47,13.33,-0.14,0
ETHUSDT_2026-02-15T02:43:49.985668_2538348972352,ETHUSDT,2026-02-15T02:43:49.985668,2026-02-14T19:35:23.705551,0.011461969684469511,2086.4927249999996,2061.358805,23.92,23.63,-0.29,0
BTCUSDT_2026-02-15T02:44:26.049338_2538348985024,BTCUSDT,2026-02-15T02:44:26.049338,2026-02-14T14:42:10.825571,0.000319,69672.19869,69486.52935499999,22.23,22.17,-0.06,0
ETHUSDT_2026-02-15T02:44:26.059027_2538349358400,ETHUSDT,2026-02-15T02:44:26.059027,2026-02-14T19:35:23.705551,0.00807,2086.4927249999996,2057.8505600000003,16.84,16.61,-0.23,0
BTCUSDT_2026-02-15T02:45:02.143367_2538349054272,BTCUSDT,2026-02-15T02:45:02.143367,2026-02-14T14:42:10.825571,0.000143,69672.19869,69450.96714500002,9.96,9.93,-0.03,0
ETHUSDT_2026-02-15T02:45:02.159009_2538348983680,ETHUSDT,2026-02-15T02:45:02.159009,2026-02-14T19:35:23.705551,0.0001320909932731526,2086.4927249999996,2055.61168,0.28,0.27,-0.0,0
ETHUSDT_2026-02-15T02:45:02.159009_2538348983680,ETHUSDT,2026-02-15T02:45:02.159009,2026-02-14T19:36:02.524384,0.0034979090067268474,2086.34265,2055.61168,7.3,7.19,-0.11,0
BTCUSDT_2026-02-15T02:48:08.994958_2538348981248,BTCUSDT,2026-02-15T02:48:08.994958,2026-02-14T14:42:10.825571,0.0011764566337071503,69672.19869,69489.467885,81.97,81.75,-0.21,0
BTCUSDT_2026-02-15T02:48:08.994958_2538348981248,BTCUSDT,2026-02-15T02:48:08.994958,2026-02-14T14:44:57.127893,0.0003945433662928496,69672.328755,69489.467885,27.49,27.42,-0.07,0
ETHUSDT_2026-02-15T02:48:09.006292_2538348984576,ETHUSDT,2026-02-15T02:48:09.006292,2026-02-14T19:36:02.524384,0.016174350218355966,2086.34265,2059.9695,33.75,33.32,-0.43,0
ETHUSDT_2026-02-15T02:48:09.006292_2538348984576,ETHUSDT,2026-02-15T02:48:09.006292,2026-02-14T19:36:38.614710,0.008834756421440236,2086.7028299999997,2059.9695,18.44,18.2,-0.24,0
ETHUSDT_2026-02-15T02:48:09.006292_2538348984576,ETHUSDT,2026-02-15T02:48:09.006292,2026-02-14T19:37:14.734227,0.00396863470898111,2086.552755,2059.9695,8.28,8.18,-0.11,0
ETHUSDT_2026-02-15T02:48:09.006292_2538348984576,ETHUSDT,2026-02-15T02:48:09.006292,2026-02-14T19:40:51.455248,0.010772258651222688,2087.1830699999996,2059.9695,22.48,22.19,-0.29,0
BTCUSDT_2026-02-15T02:48:47.808324_2538348930944,BTCUSDT,2026-02-15T02:48:47.808324,2026-02-14T14:44:57.127893,0.000706,69672.328755,69434.08559000002,49.19,49.02,-0.17,0
ETHUSDT_2026-02-15T02:48:47.817941_2538349362688,ETHUSDT,2026-02-15T02:48:47.817941,2026-02-14T19:40:51.455248,0.00887465325999036,2087.1830699999996,2058.87005,18.52,18.27,-0.25,0
ETHUSDT_2026-02-15T02:48:47.817941_2538349362688,ETHUSDT,2026-02-15T02:48:47.817941,2026-02-14T19:41:27.909284,0.008824219466532494,2087.34315,2058.87005,18.42,18.17,-0.25,0
ETHUSDT_2026-02-15T02:48:47.817941_2538349362688,ETHUSDT,2026-02-15T02:48:47.817941,2026-02-14T19:42:06.628142,0.0001911272734771447,2087.053005,2058.87005,0.4,0.39,-0.01,0
BTCUSDT_2026-02-15T02:49:23.908294_2538348981056,BTCUSDT,2026-02-15T02:49:23.908294,2026-02-14T14:44:57.127893,0.000318,69672.328755,69425.279995,22.16,22.08,-0.08,0
ETHUSDT_2026-02-15T02:49:23.918323_2538349238656,ETHUSDT,2026-02-15T02:49:23.918323,2026-02-14T19:42:06.628142,0.0037730401061784134,2087.053005,2059.199885,7.87,7.77,-0.11,0
ETHUSDT_2026-02-15T02:49:23.918323_2538349238656,ETHUSDT,2026-02-15T02:49:23.918323,2026-02-14T19:45:43.156698,0.0042769598938215865,2087.52324,2059.199885,8.93,8.81,-0.12,0
BTCUSDT_2026-02-15T02:49:59.961305_2538349355840,BTCUSDT,2026-02-15T02:49:59.961305,2026-02-14T14:44:57.127893,0.000143,69672.328755,69403.14107,9.96,9.92,-0.04,0
ETHUSDT_2026-02-15T02:49:59.972609_2538348835904,ETHUSDT,2026-02-15T02:49:59.972609,2026-02-14T19:45:43.156698,0.00362,2087.52324,2058.120425,7.56,7.45,-0.11,0
BTCUSDT_2026-02-15T02:54:45.997569_2538349356864,BTCUSDT,2026-02-15T02:54:45.997569,2026-02-14T14:44:57.127893,0.0013104720173703517,69672.328755,69477.96364,91.3,91.05,-0.25,0
BTCUSDT_2026-02-15T02:54:45.997569_2538349356864,BTCUSDT,2026-02-15T02:54:45.997569,2026-02-14T17:20:16.380037,0.0002565279826296483,69864.915,69477.96364,17.92,17.82,-0.1,0
ETHUSDT_2026-02-15T02:54:46.008542_2538349356800,ETHUSDT,2026-02-15T02:54:46.008542,2026-02-14T19:45:43.156698,0.011730086865055346,2087.52324,2061.18889,24.49,24.18,-0.31,0
ETHUSDT_2026-02-15T02:54:46.008542_2538349356800,ETHUSDT,2026-02-15T02:54:46.008542,2026-02-14T19:46:19.226880,0.008811623433938685,2088.553755,2061.18889,18.4,18.16,-0.24,0
ETHUSDT_2026-02-15T02:54:46.008542_2538349356800,ETHUSDT,2026-02-15T02:54:46.008542,2026-02-14T19:46:55.344435,0.003958925738709281,2088.0434999999998,2061.18889,8.27,8.16,-0.11,0
ETHUSDT_2026-02-15T02:54:46.008542_2538349356800,ETHUSDT,2026-02-15T02:54:46.008542,2026-02-14T19:50:34.954103,0.01513936396229669,2090.52474,2061.18889,31.65,31.21,-0.44,0
BTCUSDT_2026-02-15T02:55:24.816022_2538348975488,BTCUSDT,2026-02-15T02:55:24.816022,2026-02-14T17:20:16.380037,0.000706,69864.915,69485.210015,49.32,49.06,-0.27,0
ETHUSDT_2026-02-15T02:55:24.825629_2538348929664,ETHUSDT,2026-02-15T02:55:24.825629,2026-02-14T19:50:34.954103,0.004463673329489246,2090.52474,2061.218875,9.33,9.2,-0.13,0
ETHUSDT_2026-02-15T02:55:24.825629_2538348929664,ETHUSDT,2026-02-15T02:55:24.825629,2026-02-14T19:51:11.056753,0.008804893910559008,2090.594775,2061.218875,18.41,18.15,-0.26,0
ETHUSDT_2026-02-15T02:55:24.825629_2538348929664,ETHUSDT,2026-02-15T02:55:24.825629,2026-02-14T19:51:47.142611,0.003955162940530323,2090.474715,2061.218875,8.27,8.15,-0.12,0
ETHUSDT_2026-02-15T02:55:24.825629_2538348929664,ETHUSDT,2026-02-15T02:55:24.825629,2026-02-14T19:56:02.762083,0.0006162698194214248,2089.194075,2061.218875,1.29,1.27,-0.02,0
BTCUSDT_2026-02-15T02:56:00.926796_2538348800448,BTCUSDT,2026-02-15T02:56:00.926796,2026-02-14T17:20:16.380037,0.000317,69864.915,69495.22500500001,22.15,22.03,-0.12,0
ETHUSDT_2026-02-15T02:56:00.937151_2540366293312,ETHUSDT,2026-02-15T02:56:00.937151,2026-02-14T19:56:02.762083,0.00803,2089.194075,2061.8485600000004,16.78,16.56,-0.22,0
BTCUSDT_2026-02-15T02:57:31.606475_2538348926208,BTCUSDT,2026-02-15T02:57:31.606475,2026-02-14T17:20:16.380037,0.000143,69864.915,69513.72575,9.99,9.94,-0.05,0
ETHUSDT_2026-02-15T02:57:31.624360_2538349343232,ETHUSDT,2026-02-15T02:57:31.624360,2026-02-14T19:56:02.762083,0.00361,2089.194075,2061.64866,7.54,7.44,-0.1,0
BTCUSDT_2026-02-15T03:05:47.880648_2538349339264,BTCUSDT,2026-02-15T03:05:47.880648,2026-02-14T17:20:16.380037,0.0014415705423596113,69864.915,69503.720755,100.72,100.19,-0.52,0
BTCUSDT_2026-02-15T03:05:47.880648_2538349339264,BTCUSDT,2026-02-15T03:05:47.880648,2026-02-14T17:35:09.782989,0.00012142945764038863,69785.41526999998,69503.720755,8.47,8.44,-0.03,0
ETHUSDT_2026-02-15T03:05:47.899971_2538349330816,ETHUSDT,2026-02-15T03:05:47.899971,2026-02-14T19:56:02.762083,0.007334682852555813,2089.194075,2058.800085,15.32,15.1,-0.22,0
ETHUSDT_2026-02-15T03:05:47.899971_2538349330816,ETHUSDT,2026-02-15T03:05:47.899971,2026-02-14T19:56:38.841052,0.00880102520320372,2088.893925,2058.800085,18.38,18.12,-0.26,0
